"","X","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"31",6418,0.1034473,0.1760825,0.06637421,0,0,0.2297319,0.001798183,0.1027229,0.1770041,0.0442591,0,0,0.2297703,0.001818747,0.04319629,0.007965197,0.003886174,0.07060912,0.01504921,0.08388957,0.04113784,0.02326301,3.254031e-26,0.413975,0.3760944,1.859102e-05,2.184582e-05,0.07324552,0.06677168,0.09018559,0.08056243,0.04239314,0.04529534,0.0886559,0.350143,0.06142141,0.06141067,0.1696809,0.1619589,0.1755719,0.1654287,0.2923553,0.291765,0.06701711,-1.261169e-44,-1.261169e-44,0.01935742,0.210064,0.1939615,0.1704402,0.1701761,0.0002664507,1377008," 437718:22:57.008",1
"32",6419,0.10416,0.1711751,0.06569611,0,0,0.2387871,0.001654888,0.1034757,0.1720913,0.04501355,0,0,0.2388379,0.001673814,0.04488083,0.007257344,0.004888869,0.07395276,0.0152716,0.08425374,0.04155697,0.02287311,2.994711e-26,0.4222286,0.3875843,1.710947e-05,2.010489e-05,0.07181194,0.06466435,0.089811,0.0805943,0.04029784,0.04529088,0.08352409,0.3548227,0.05981362,0.05971001,0.1805707,0.1721494,0.181583,0.1719624,0.2929436,0.2923896,0.06736101,-1.261169e-44,-1.261169e-44,0.01851793,0.209759,0.1940295,0.1687349,0.1687795,0.0001337544,1377025," 437718:22:57.025",1
"33",6420,0.1046416,0.1687074,0.06613272,0,0,0.2437974,0.001523009,0.1039981,0.1696264,0.04462842,0,0,0.2438581,0.001540427,0.04636531,0.00663987,0.005711345,0.07668971,0.01545401,0.08470386,0.04187768,0.02237025,2.756057e-26,0.4338878,0.4033472,1.574598e-05,1.850269e-05,0.07149985,0.06382958,0.08956347,0.08068494,0.03840901,0.04521875,0.08087295,0.3578823,0.05833488,0.05819455,0.1901232,0.1814966,0.187141,0.1782512,0.293451,0.2929319,0.06766792,-1.261169e-44,-1.261169e-44,0.01773034,0.2094476,0.1941178,0.1676811,0.1679926,9.580576e-05,1377041," 437718:22:57.041",1
"34",6421,0.105981,0.1673888,0.06556233,0,0,0.2464968,0.001401639,0.105501,0.1683037,0.04526449,0,0,0.2465616,0.001417669,0.04738876,0.006089786,0.0065239,0.07881058,0.01558963,0.08522601,0.04210831,0.02195396,2.536421e-26,0.4406767,0.4093435,1.449115e-05,1.702817e-05,0.07153833,0.06352314,0.0893773,0.08080437,0.03668259,0.04509021,0.07934156,0.3612505,0.05688229,0.05665958,0.1988489,0.1890942,0.191995,0.1824672,0.2939661,0.2934786,0.06795815,-1.261169e-44,-1.261169e-44,0.01698987,0.2090057,0.194054,0.1667567,0.1672564,8.142577e-05,1377058," 437718:22:57.058",1
"35",6422,0.1086686,0.166793,0.06459631,0,0,0.2486305,0.001289941,0.1083569,0.1677014,0.04631467,0,0,0.2486936,0.001304694,0.04850367,0.005593271,0.00802629,0.08070618,0.01569346,0.08580506,0.04227523,0.02146129,2.334289e-26,0.4484891,0.4162658,1.333633e-05,1.567116e-05,0.07184328,0.06354431,0.08927923,0.08101745,0.03546456,0.04490435,0.07843383,0.3664104,0.05589064,0.05561795,0.2051595,0.1948653,0.1983519,0.1877518,0.2943268,0.2938673,0.06828474,-1.261169e-44,-1.261169e-44,0.01629746,0.2086776,0.1941155,0.1662054,0.1668322,6.714623e-05,1377075," 437718:22:57.075",1
"36",6423,0.1101026,0.1674126,0.06464344,0,0,0.2499356,0.001187143,0.1098756,0.1683218,0.04629434,0,0,0.2499965,0.00120072,0.05002418,0.005141533,0.00971877,0.08347158,0.01579319,0.08650669,0.04246773,0.0209149,2.148265e-26,0.4517063,0.4193041,1.227353e-05,1.44223e-05,0.07220272,0.06365377,0.08922975,0.0812758,0.03452015,0.04470455,0.07787435,0.3771018,0.05511319,0.05478657,0.2095871,0.1991038,0.207908,0.1962972,0.2949369,0.2945014,0.06859536,-1.261169e-44,-1.261169e-44,0.01565287,0.2084407,0.194241,0.1660784,0.1667923,6.366592e-05,1377092," 437718:22:57.092",1
"37",6424,0.1114457,0.1674241,0.06450089,0,0,0.2513605,0.001092538,0.1112584,0.1683323,0.04646163,0,0,0.2514151,0.001105033,0.05210428,0.004728583,0.01091293,0.08633591,0.01587417,0.08791094,0.04262989,0.02038698,1.977065e-26,0.4536941,0.4212268,1.129543e-05,1.327296e-05,0.07256421,0.06380198,0.08924174,0.08155423,0.03371473,0.04446348,0.0774953,0.3906818,0.05451251,0.05415239,0.2138803,0.2029719,0.2189855,0.2062602,0.2957666,0.2953807,0.06884918,-1.261169e-44,-1.261169e-44,0.0150534,0.2083071,0.1944432,0.1664263,0.1671602,5.033779e-05,1377108," 437718:22:57.108",1
"38",6425,0.1128332,0.1665672,0.06497579,0,0,0.2560761,0.001005471,0.1126712,0.1674786,0.04599458,0,0,0.2561251,0.001016971,0.05403899,0.004350034,0.01181605,0.0879247,0.01593585,0.08905107,0.04275996,0.0198516,1.819509e-26,0.4563218,0.4243624,1.039527e-05,1.221521e-05,0.0730336,0.0640728,0.08922553,0.08177531,0.03304756,0.04422212,0.07740308,0.3967318,0.05410898,0.05372573,0.2157678,0.2047358,0.2255309,0.21254,0.2974417,0.297109,0.06904989,-1.261169e-44,-1.261169e-44,0.01451024,0.2085541,0.1950048,0.1674602,0.1680627,4.753624e-05,1377125," 437718:22:57.125",1
"39",6426,0.1137422,0.1655099,0.06507658,0,0,0.2594828,0.0009253435,0.1135938,0.1664218,0.04590815,0,0,0.2595295,0.0009359266,0.05517548,0.004002451,0.01253838,0.0891376,0.01600425,0.09048145,0.04294052,0.01933658,1.674509e-26,0.4576568,0.4259559,9.566853e-06,1.124175e-05,0.07344551,0.06432364,0.08912987,0.0818842,0.03243902,0.04402843,0.07738759,0.3997823,0.05377701,0.05338516,0.2169421,0.2058666,0.2285135,0.215419,0.2993708,0.2990918,0.06917249,-1.261169e-44,-1.261169e-44,0.01401691,0.2088744,0.1956649,0.1680574,0.1686503,5.011777e-05,1377142," 437718:22:57.142",1
"40",6427,0.1142429,0.1651807,0.06476423,0,0,0.2614157,0.0008516011,0.1141001,0.1660905,0.04621651,0,0,0.2614587,0.0008613408,0.05612515,0.003682996,0.01319598,0.09010798,0.01605962,0.0927759,0.04316898,0.01884042,1.541064e-26,0.4585882,0.4270968,8.804452e-06,1.034588e-05,0.07383042,0.06454206,0.08906593,0.08198663,0.03187612,0.04381644,0.07752307,0.4038352,0.0535198,0.05311014,0.2177742,0.2066679,0.2336685,0.2204739,0.3014724,0.3012151,0.06923997,-1.261169e-44,-1.261169e-44,0.0135587,0.2092479,0.196317,0.1693255,0.1698116,4.937133e-05,1377158," 437718:22:57.158",1
"41",6428,0.1147033,0.1642401,0.06543179,0,0,0.265032,0.0007837353,0.1145648,0.1651542,0.04553832,0,0,0.2650765,0.0007926989,0.05690703,0.003389227,0.01373556,0.09085683,0.01612516,0.09558143,0.04347491,0.01831692,1.418253e-26,0.4588876,0.427634,8.102807e-06,9.521393e-06,0.07416667,0.06473056,0.08890663,0.08198608,0.03138167,0.04367988,0.0778025,0.4057477,0.05336509,0.05294146,0.2182735,0.2072197,0.2357422,0.2225659,0.3031714,0.3029346,0.06928439,-1.261169e-44,-1.261169e-44,0.01315606,0.2096357,0.197003,0.1701542,0.1706302,5.605414e-05,1377175," 437718:22:57.175",1
"42",6429,0.1148489,0.1637417,0.06621388,0,0,0.2668925,0.0007212779,0.1147119,0.1646608,0.04474402,0,0,0.2669332,0.0007295271,0.05755988,0.003118992,0.0143117,0.09161772,0.01621559,0.09819211,0.0438882,0.01778919,1.30523e-26,0.4589403,0.4278642,7.457079e-06,8.762614e-06,0.07440237,0.06483417,0.08872478,0.08197964,0.03090678,0.04361647,0.07802082,0.4069058,0.05322155,0.05275731,0.2187815,0.2078046,0.2368557,0.2237206,0.3045729,0.304351,0.0692969,-1.261169e-44,-1.261169e-44,0.01279229,0.2099975,0.1976339,0.1707231,0.171222,7.75188e-05,1377192," 437718:22:57.192",1
"43",6430,0.1148632,0.1629127,0.06733807,0,0,0.2679663,0.0006637978,0.1147275,0.1638391,0.04359905,0,0,0.2680053,0.0006713897,0.05804409,0.002870358,0.01482008,0.09234898,0.01633362,0.1011785,0.04440258,0.01711687,1.201213e-26,0.4587125,0.4279852,6.86281e-06,8.064304e-06,0.07454981,0.06488549,0.08848705,0.08192113,0.03045404,0.04362405,0.07818956,0.4075118,0.05308199,0.05257308,0.21931,0.2084823,0.2372669,0.224279,0.3054447,0.3052319,0.06931703,-1.261169e-44,-1.261169e-44,0.01245074,0.2102799,0.1982226,0.1713024,0.1718654,0.0001107912,1377208," 437718:22:57.208",1
"44",6431,0.1148011,0.1618554,0.0689251,0,0,0.2688154,0.0006108985,0.1146645,0.1627921,0.0419884,0,0,0.268852,0.0006178853,0.05837622,0.002641573,0.01532122,0.09297869,0.01648947,0.1027992,0.04504676,0.01658191,1.105486e-26,0.4583392,0.4277903,6.315899e-06,7.421644e-06,0.07471572,0.06496917,0.08808748,0.08172184,0.03008822,0.04373031,0.07852022,0.407385,0.05304044,0.05249913,0.2195467,0.2088643,0.2366607,0.2240896,0.3061245,0.3059147,0.06932895,-1.261169e-44,-1.261169e-44,0.01215726,0.2107921,0.1993233,0.1718198,0.1724214,0.0001343125,1377225," 437718:22:57.225",1
"45",6432,0.1148149,0.1610379,0.07016481,0,0,0.2695563,0.0005622148,0.1146755,0.1619824,0.04075965,0,0,0.2695903,0.0005686448,0.05867967,0.002431039,0.01589713,0.09363736,0.01667449,0.1058445,0.04596915,0.01607601,1.017388e-26,0.4562121,0.4260754,5.812572e-06,6.830198e-06,0.07480857,0.06497423,0.08764171,0.0814869,0.02975676,0.04390475,0.07887838,0.4073321,0.05304586,0.05246605,0.219817,0.2092572,0.2362248,0.223768,0.3065845,0.3063723,0.06936334,-1.261169e-44,-1.261169e-44,0.01189093,0.2112055,0.2000329,0.1724349,0.1730636,0.0001755917,1377242," 437718:22:57.242",1
"46",6433,0.1143496,0.1589358,0.07148303,0,0,0.2700367,0.0005174108,0.1142038,0.1598883,0.03945587,0,0,0.2700682,0.0005233283,0.05877639,0.002237293,0.01644886,0.09395047,0.01687717,0.1072384,0.04766407,0.01567259,9.363103e-27,0.4429445,0.4129464,5.349357e-06,6.285886e-06,0.07491908,0.06500199,0.08707991,0.08114763,0.02953026,0.04413902,0.0809433,0.4068308,0.0531648,0.05255073,0.2189567,0.2089268,0.2334158,0.2208939,0.3070556,0.3068369,0.06936306,-1.261169e-44,-1.261169e-44,0.01169151,0.2116119,0.2006344,0.1728447,0.1735091,0.0002519762,1377258," 437718:22:57.258",1
"47",6434,0.1137365,0.1567688,0.07225023,0,0,0.270616,0.0004761772,0.1135831,0.1577253,0.03870213,0,0,0.2706449,0.0004816233,0.05880133,0.002058992,0.01699734,0.09411237,0.01709751,0.1080683,0.04881094,0.01531886,8.616938e-27,0.4341146,0.4024568,4.923056e-06,5.784952e-06,0.07510694,0.0651259,0.08637682,0.08072665,0.0294226,0.0444591,0.08345229,0.4024709,0.05338824,0.05273595,0.2153731,0.2065803,0.2271982,0.2145041,0.3076732,0.3074455,0.06929937,-1.261169e-44,-1.261169e-44,0.01153266,0.2119274,0.2010907,0.1731599,0.1738381,0.0003162294,1377275," 437718:22:57.275",1
"48",6435,0.1136239,0.1540481,0.0706524,0,0,0.2754603,0.0004382297,0.1134604,0.1549934,0.04033915,0,0,0.2754759,0.0004432417,0.05883593,0.001894904,0.0175126,0.09403426,0.01732454,0.1087583,0.04979078,0.01504941,7.930237e-27,0.4260424,0.3926214,4.530728e-06,5.323937e-06,0.07548343,0.06548201,0.0849364,0.08019199,0.02949569,0.04491117,0.09008414,0.3965403,0.05388062,0.05323151,0.2069614,0.199192,0.2216686,0.2085811,0.3089632,0.3086852,0.06922756,-1.261169e-44,-1.261169e-44,0.01145372,0.2124865,0.2018951,0.1736027,0.1741887,0.0003220675,1377291," 437718:22:57.291",1
"49",6436,0.1136412,0.1533075,0.06999954,0,0,0.2799788,0.0004033063,0.1134667,0.1542485,0.04100842,0,0,0.2799852,0.0004079189,0.05873513,0.001743893,0.01791278,0.09365653,0.01757289,0.1093305,0.05152366,0.01485476,7.298261e-27,0.4173125,0.3832502,4.169665e-06,4.899662e-06,0.07605623,0.06605616,0.08271436,0.07951941,0.02974097,0.04541852,0.1037187,0.3901191,0.05527341,0.05486471,0.1963376,0.1895213,0.2178345,0.2046872,0.3108277,0.3104905,0.06907912,-1.261169e-44,-1.261169e-44,0.01143317,0.2146551,0.2043952,0.1760726,0.1754916,0.0003267646,1377308," 437718:22:57.308",1
"50",6437,0.1135977,0.1532685,0.0699175,0,0,0.2815852,0.000371166,0.1134101,0.1542089,0.04110406,0,0,0.2815874,0.000375411,0.05859927,0.001604918,0.01826011,0.09320459,0.0178169,0.1097224,0.05279843,0.01470834,6.716648e-27,0.4086255,0.3749861,3.837376e-06,4.509198e-06,0.07661681,0.0666112,0.08153685,0.07889503,0.03003042,0.04593889,0.1089843,0.3868235,0.0561567,0.05583555,0.190154,0.1835506,0.2143864,0.2015021,0.3116444,0.3112835,0.06902238,-1.261169e-44,-1.261169e-44,0.01145721,0.2156433,0.2054819,0.1769838,0.1760451,0.000232489,1377325," 437718:22:57.325",1
"51",6438,0.1137364,0.1540807,0.06833753,0,0,0.2823169,0.000341587,0.1135418,0.1550117,0.04274347,0,0,0.282317,0.0003454938,0.05845253,0.001477018,0.01853177,0.09270973,0.01811073,0.110175,0.05525585,0.01483246,6.181386e-27,0.4024933,0.366652,3.531568e-06,4.149852e-06,0.07726094,0.06726709,0.08068527,0.07838745,0.03038675,0.04654676,0.1147358,0.3812918,0.05710817,0.05705188,0.1853867,0.1784689,0.2108466,0.1980026,0.3118848,0.3115128,0.06908716,-1.261169e-44,-1.261169e-44,0.01153767,0.2169096,0.2065537,0.1777719,0.1766281,0.0001523121,1377341," 437718:22:57.341",1
"52",6439,0.1136738,0.1561639,0.0671021,0,0,0.2826636,0.0003143653,0.1134774,0.1570881,0.04402306,0,0,0.2826622,0.0003179607,0.05826453,0.001359312,0.01895641,0.09127741,0.01844304,0.1105352,0.05817715,0.01512931,5.688779e-27,0.3998509,0.3628983,3.250131e-06,3.819142e-06,0.078362,0.06831273,0.08012187,0.07813028,0.03076174,0.04718378,0.1213342,0.3594496,0.05787926,0.05790054,0.1806991,0.1735331,0.2044803,0.1910471,0.3119124,0.3115306,0.0691767,-1.261169e-44,-1.261169e-44,0.01164233,0.2216339,0.2096256,0.1800152,0.178413,0.0001280674,1377358," 437718:22:57.358",1
"53",6440,0.1134062,0.1570637,0.06776013,0,0,0.2828382,0.0002893129,0.1132131,0.1579928,0.04339068,0,0,0.2828349,0.0002926218,0.05801297,0.001250985,0.01949952,0.08978456,0.01879126,0.1108349,0.06034645,0.01511427,5.235429e-27,0.3982386,0.3609693,2.991121e-06,3.514787e-06,0.07917009,0.06912659,0.07973287,0.07805324,0.03109856,0.04785912,0.1242925,0.3500567,0.05850169,0.05852503,0.1772108,0.1706501,0.1963625,0.1844328,0.3117786,0.3113949,0.06929605,-1.261169e-44,-1.261169e-44,0.01174989,0.2243733,0.212409,0.1810672,0.1794006,8.238642e-05,1377375," 437718:22:57.375",1
"54",6441,0.1129098,0.1568678,0.06840362,0,0,0.2831288,0.0002662569,0.1127199,0.1578012,0.04275175,0,0,0.2831225,0.0002693022,0.05777539,0.001151292,0.02011838,0.08853176,0.01914267,0.1112685,0.06239869,0.01497569,4.818208e-27,0.3971429,0.3598297,2.752753e-06,3.234687e-06,0.07991999,0.06987652,0.07944731,0.07805656,0.03141851,0.0485503,0.1265191,0.3452179,0.05909264,0.0590835,0.1751022,0.1689434,0.1918488,0.1803034,0.3117901,0.3114027,0.06932518,-1.261169e-44,-1.261169e-44,0.01186835,0.2269048,0.214991,0.1821664,0.180689,8.024004e-05,1377391," 437718:22:57.391",1
"55",6442,0.1112904,0.1566297,0.06940559,0,0,0.2831132,0.0002450384,0.1111165,0.1575699,0.04175062,0,0,0.2831025,0.000247841,0.05752808,0.001059543,0.02076816,0.08764248,0.01948142,0.1116879,0.06364693,0.0147711,4.434235e-27,0.3965804,0.3594114,2.533381e-06,2.976908e-06,0.08062313,0.0705583,0.07921276,0.07808145,0.03170666,0.04921416,0.1277965,0.3423153,0.0596039,0.05953088,0.1737894,0.1677981,0.1886814,0.1773158,0.3115224,0.3111292,0.06935877,-1.261169e-44,-1.261169e-44,0.01198448,0.2282781,0.2163664,0.1828173,0.181432,6.727325e-05,1377408," 437718:22:57.408",1
"56",6443,0.1107476,0.1578455,0.06964287,0,0,0.2828466,0.0002255108,0.1105776,0.1587878,0.0415315,0,0,0.282832,0.00022809,0.05731055,0.0009751058,0.02137602,0.0871544,0.0198053,0.1120497,0.06450202,0.01458282,4.080862e-27,0.3963585,0.3593664,2.331491e-06,2.739672e-06,0.08109462,0.07103071,0.07904865,0.07814105,0.03190306,0.04984526,0.1281658,0.3408937,0.05992467,0.05977589,0.1732485,0.167335,0.1870461,0.1757624,0.3110431,0.3106453,0.06949593,-1.261169e-44,-1.261169e-44,0.0120648,0.2290296,0.2171549,0.1830638,0.1817646,6.366039e-05,1377425," 437718:22:57.425",1
"57",6444,0.1106845,0.1602111,0.0733725,0,0,0.2824499,0.0002075394,0.1105188,0.1611796,0.03786103,0,0,0.2824307,0.0002099131,0.05704548,0.0008973977,0.02189064,0.08677777,0.02009523,0.112067,0.06502903,0.01422748,3.75565e-27,0.3964986,0.3604552,2.14569e-06,2.521343e-06,0.08148082,0.07142198,0.07888145,0.07818161,0.03207737,0.05038311,0.1279597,0.3398854,0.06011935,0.05989919,0.1731596,0.1673344,0.1857376,0.1746221,0.3105795,0.3101796,0.06965725,-1.261169e-44,-1.261169e-44,0.01210576,0.2294303,0.2176465,0.1830582,0.181904,5.562628e-05,1377441," 437718:22:57.441",1
"58",6445,0.1110658,0.1612816,0.07338027,0,0,0.2819357,0.0001910002,0.1109032,0.1622513,0.03789851,0,0,0.2819131,0.0001931847,0.05682854,0.0008258823,0.02229847,0.08633231,0.02033032,0.1119192,0.06533555,0.0137533,3.456355e-27,0.397979,0.3663032,1.974695e-06,2.320412e-06,0.08198916,0.07196084,0.07863194,0.07815544,0.03228297,0.05092634,0.1277764,0.3380345,0.06040295,0.06010056,0.1729064,0.1671862,0.1839352,0.1736599,0.3064422,0.3060642,0.07003722,-1.261169e-44,-1.261169e-44,0.01216679,0.2296983,0.2181002,0.1825331,0.1816184,5.361395e-05,1377458," 437718:22:57.458",1
"59",6446,0.1115202,0.1619061,0.07255007,0,0,0.2822365,0.000175779,0.1113575,0.1628707,0.03874512,0,0,0.2822103,0.0001777894,0.05668749,0.0007600661,0.02276224,0.08590767,0.0204887,0.1116964,0.06544512,0.01321842,3.180911e-27,0.4144986,0.3859544,1.817328e-06,2.135494e-06,0.08258834,0.0726084,0.07830881,0.07804462,0.03248619,0.05125744,0.1276625,0.3373614,0.06078985,0.06041626,0.1729022,0.1672516,0.183445,0.1734125,0.3051427,0.3047666,0.07026699,-1.261169e-44,-1.261169e-44,0.01221423,0.2311185,0.2202315,0.1824943,0.1817397,4.271601e-05,1377475," 437718:22:57.475",1
"60",6447,0.1127426,0.1623015,0.06564227,0,0,0.2851672,0.0001617708,0.1125026,0.16322,0.04570934,0,0,0.28512,0.0001636211,0.05677024,0.0006994949,0.0234162,0.08579331,0.02060163,0.1116214,0.06537924,0.01284323,2.927418e-27,0.4242386,0.3926909,1.672501e-06,1.965312e-06,0.0832338,0.07328677,0.07798547,0.07793473,0.03267987,0.05148373,0.127435,0.3376073,0.06125883,0.06079414,0.1731886,0.1675072,0.1862813,0.1745448,0.3047511,0.3043614,0.07040441,-1.261169e-44,-1.261169e-44,0.01226136,0.2329901,0.222245,0.1828272,0.1820558,3.357955e-05,1377492," 437718:22:57.492",1
"61",6448,0.1583558,0.1702257,0.004761248,0,0,0.2886021,0.000148879,0.1579,0.1707176,0.106183,0,0,0.288558,0.0001505818,0.05703183,0.0006437508,0.02639351,0.08583226,0.02057682,0.1115679,0.06492173,0.01262368,2.694126e-27,0.4314241,0.396161,1.539216e-06,1.808692e-06,0.08384123,0.07387459,0.07769907,0.07785171,0.03281606,0.05142799,0.1270449,0.3623186,0.06183828,0.06124318,0.1736423,0.1677692,0.2194061,0.1958388,0.3046576,0.304247,0.07055856,-1.261169e-44,-1.261169e-44,0.01228105,0.2340371,0.2233741,0.1835506,0.1824142,3.697293e-05,1377508," 437718:22:57.508",1
"62",6449,0.1707097,0.1764726,0,0.03574338,0,0.2918864,0.0001370145,0.1701958,0.1766579,0.1462367,0,0,0.2918521,0.0001385816,0.05730066,0.000592449,0.02947198,0.08583413,0.02046113,0.1113674,0.06353588,0.01244592,2.479426e-27,0.4423015,0.4007433,1.416553e-06,1.664554e-06,0.08442996,0.07441497,0.07741443,0.07775705,0.03290201,0.05117626,0.126216,0.3692415,0.06239149,0.06167491,0.1745537,0.1681894,0.2285127,0.2028014,0.3046047,0.3041698,0.07071487,-1.261169e-44,-1.261169e-44,0.01226035,0.2348215,0.2242744,0.1842576,0.1827596,4.697384e-05,1377525," 437718:22:57.525",1
"63",6450,0.1773747,0.1804378,0,0.05961059,0,0.2930361,0.0001260956,0.1768245,0.1804331,0.1698381,0,0,0.2930046,0.0001275378,0.0576989,0.0005452355,0.03233009,0.08612633,0.0202632,0.1112007,0.061155,0.01224989,2.281835e-27,0.4496338,0.4056351,1.303665e-06,1.531903e-06,0.08472241,0.07457111,0.07732411,0.07777039,0.03279047,0.05073835,0.1163504,0.3839494,0.06265242,0.06177167,0.1826501,0.1722623,0.2363926,0.2117245,0.3026865,0.30209,0.07101045,-1.261169e-44,-1.261169e-44,0.01217514,0.2349588,0.2244821,0.1844935,0.1826114,5.268111e-05,1377541," 437718:22:57.541",1
"64",6451,0.18054,0.1827829,0,0.06442878,0,0.2896828,0.0001160468,0.1799819,0.1827306,0.174731,0,0,0.2896588,0.0001173741,0.05815452,0.0005017846,0.03382619,0.08698602,0.02003999,0.1110801,0.05956374,0.01200471,2.099991e-27,0.4538149,0.4108442,1.199774e-06,1.409822e-06,0.08487215,0.07452816,0.07740001,0.07785907,0.03258139,0.05020627,0.1089692,0.3942525,0.06274809,0.06169362,0.1902025,0.1781807,0.2414418,0.2178804,0.2964347,0.2957704,0.07138734,-1.261169e-44,-1.261169e-44,0.01206108,0.2340767,0.2241641,0.1843618,0.1822013,5.671803e-05,1377558," 437718:22:57.558",1
"65",6452,0.1812151,0.1798314,0,0.05658652,0,0.2852754,0.0001067988,0.1807463,0.1798508,0.1671229,0,0,0.2852519,0.0001080203,0.05861682,0.0004617964,0.03495247,0.08806751,0.01980461,0.1110926,0.05836411,0.0114583,1.932639e-27,0.4560697,0.4160845,1.104161e-06,1.297471e-06,0.08489942,0.07436728,0.07756162,0.07802632,0.03230171,0.04963733,0.104361,0.3998999,0.06273442,0.06148016,0.1949489,0.1833175,0.244319,0.2220613,0.2929114,0.2922595,0.07171924,-1.261169e-44,-1.261169e-44,0.01193279,0.2316238,0.223269,0.1839822,0.1816179,6.458722e-05,1377575," 437718:22:57.575",1
"66",6453,0.1785615,0.1773458,0,0.05615534,0,0.2785973,9.828778e-05,0.1781583,0.1773798,0.1667476,0,0,0.2785643,9.941194e-05,0.05909931,0.0004249949,0.03578897,0.08920782,0.01955541,0.111111,0.05739038,0.01086768,1.778623e-27,0.4580578,0.4218641,1.016168e-06,1.194073e-06,0.08490365,0.07415961,0.07779371,0.07821111,0.0319982,0.04904618,0.1013105,0.4031837,0.06264554,0.06118531,0.1982802,0.1868698,0.2462993,0.2248253,0.2874923,0.2868484,0.07208601,-1.261169e-44,-1.261169e-44,0.01180233,0.228735,0.221598,0.1832221,0.1801328,8.7627e-05,1377592," 437718:22:57.592",1
"67",6454,0.1738564,0.1704046,0,0.07248929,0,0.2696189,9.045503e-05,0.1734252,0.1703584,0.1828012,0,0,0.2695875,9.148961e-05,0.05961866,0.0003911262,0.03642179,0.09051512,0.01926483,0.1109861,0.05522913,0.01039585,1.636881e-27,0.4630425,0.4290311,9.35188e-07,1.098915e-06,0.08483048,0.07385547,0.078144,0.07843412,0.03162217,0.04838664,0.09536728,0.4059012,0.06234235,0.06068515,0.2052888,0.1929481,0.2480413,0.2267825,0.2803862,0.2797681,0.07247686,-1.261169e-44,-1.261169e-44,0.01164208,0.2209381,0.2150035,0.1787263,0.1747366,0.0001010849,1377608," 437718:22:57.608",1
"68",6455,0.1720603,0.1745984,0,0.0578076,0,0.2631797,8.324649e-05,0.1716281,0.1746339,0.1682404,0,0,0.2631315,8.419862e-05,0.06017166,0.0003599566,0.03708545,0.0913534,0.01893418,0.1106397,0.0524272,0.009917346,1.506435e-27,0.4672433,0.4341017,8.60661e-07,1.01134e-06,0.08478241,0.07354284,0.07855024,0.07871713,0.03125888,0.04739096,0.09209071,0.4129423,0.06200967,0.06014598,0.2097252,0.1973064,0.2540351,0.2315125,0.2774839,0.2768363,0.07277311,-1.261169e-44,-1.261169e-44,0.01146398,0.2157567,0.2098603,0.1770776,0.1727836,0.0001253698,1377625," 437718:22:57.625",1
"69",6456,0.1713315,0.1806831,0,0.0496316,0,0.2572005,7.661241e-05,0.1709083,0.1807496,0.1601816,0,0,0.2571363,7.748866e-05,0.06065336,0.0003312709,0.03771176,0.09209126,0.01860721,0.1103027,0.05056598,0.009261024,3.280938e-05,0.4690758,0.4371825,7.920733e-07,9.307442e-07,0.08473683,0.07324229,0.07887718,0.07893048,0.03091393,0.04645618,0.09031624,0.4203879,0.06173464,0.05965812,0.2118993,0.1997225,0.2601391,0.2383594,0.2752826,0.2746325,0.073047,-1.261169e-44,-1.261169e-44,0.0112831,0.2128279,0.2073861,0.1760624,0.1716522,0.0001378011,1377641," 437718:22:57.641",1
"70",6457,0.1719753,0.1833646,0,0.04192631,0,0.2547449,7.050702e-05,0.1716143,0.1834768,0.1525488,0,0,0.2546737,7.131344e-05,0.0611084,0.0003048713,0.03837327,0.09280276,0.01829695,0.109941,0.04929521,0.008594724,4.916497e-05,0.470323,0.4389467,7.289514e-07,8.565714e-07,0.08463432,0.07291321,0.07913008,0.07911337,0.03058506,0.04566722,0.08901659,0.4255191,0.061487,0.05920082,0.213405,0.2017462,0.2637688,0.2419633,0.2741889,0.273532,0.07330307,-1.261169e-44,-1.261169e-44,0.01110199,0.2112388,0.205966,0.1754484,0.1709988,0.000122825,1377658," 437718:22:57.658",1
